,system_date,lat,lon,speed,LA,LZ
1455,2022-11-09 23:18:45.504738,40.5354236667,-3.6409581667,30.243,86.98,101.57
1456,2022-11-09 23:18:46.517303,40.535487,-3.641018,32.548,87.89,103.05
1457,2022-11-09 23:18:47.529750,40.5355393333,-3.6410953333,31.659,87.96,100.14
1458,2022-11-09 23:18:48.542414,40.5355808333,-3.6411868333,33.067,90.08,101.14
1459,2022-11-09 23:18:49.554663,40.535626,-3.6412773333,32.055,89.02,102.21
1460,2022-11-09 23:18:50.567370,40.5356745,-3.641356,30.611,90.77,103.85
1461,2022-11-09 23:18:51.580060,40.5357348333,-3.6414173333,29.924,89.57,101.29
1462,2022-11-09 23:18:52.592372,40.535808,-3.641455,32.387,88.71,100.72
1463,2022-11-09 23:18:53.604499,40.5358845,-3.641464,33.578,88.26,101.04
1464,2022-11-09 23:18:54.616723,40.5359806667,-3.6414843333,38.167,89.27,102.54
1465,2022-11-09 23:18:55.639394,40.5360775,-3.6415115,40.637,89.87,100.41
1466,2022-11-09 23:18:56.652006,40.5361843333,-3.6415446667,42.769,90.14,100.72
1467,2022-11-09 23:18:57.664287,40.5362901667,-3.6415791667,44.091,90.6,101.44
1468,2022-11-09 23:18:58.676485,40.5364013333,-3.6416145,45.39,95.1,109.39
1469,2022-11-09 23:18:59.688867,40.5365111667,-3.6416463333,44.841,91.44,102.42
1470,2022-11-09 23:19:00.701127,40.5366195,-3.6416763333,45.53,91.29,100.96
1471,2022-11-09 23:19:01.713148,40.5367356667,-3.6417085,46.613,91.18,100.22
1472,2022-11-09 23:19:02.725753,40.5368526667,-3.6417423333,46.374,92.14,105.11
1473,2022-11-09 23:19:03.738402,40.5369666667,-3.6417731667,46.443,92.11,105.74
1474,2022-11-09 23:19:04.750775,40.5370778333,-3.641817,45.059,91.28,102.31
1475,2022-11-09 23:19:05.762931,40.5371836667,-3.6418608333,45.131,92.16,106.08
1476,2022-11-09 23:19:06.774987,40.5372825,-3.6419183333,44.653,92.15,103.83
1477,2022-11-09 23:19:07.787256,40.5373798333,-3.6419896667,44.589,91.33,102.71
1478,2022-11-09 23:19:08.799705,40.5374656667,-3.6420706667,43.197,91.41,104.65
1479,2022-11-09 23:19:09.811761,40.5375503333,-3.6421676667,45.421,90.14,102.66
1480,2022-11-09 23:19:10.823814,40.5376328333,-3.6422733333,46.092,90.38,103.22
1481,2022-11-09 23:19:11.835842,40.5377025,-3.6423938333,46.663,90.64,103.23
1482,2022-11-09 23:19:12.848060,40.5377705,-3.6425151667,46.465,90.96,103.35
1483,2022-11-09 23:19:13.860572,40.5378378333,-3.642643,46.623,93.86,104.59
1484,2022-11-09 23:19:14.878901,40.5379013333,-3.6427711667,46.83,91.91,105.79
1485,2022-11-09 23:19:15.898533,40.5379601667,-3.6429033333,47.044,91.71,102.88
1486,2022-11-09 23:19:16.910548,40.5380146667,-3.6430395,47.061,90.12,101.54
1487,2022-11-09 23:19:17.922537,40.5380685,-3.6431753333,47.416,89.76,101.49
1488,2022-11-09 23:19:18.934665,40.5381261667,-3.6433118333,47.221,90.61,101.8
1489,2022-11-09 23:19:19.946882,40.5381788333,-3.6434483333,47.273,92.33,103.88
1490,2022-11-09 23:19:20.959401,40.5382306667,-3.6435886667,47.616,93.56,102.62
1491,2022-11-09 23:19:21.971611,40.5382786667,-3.6437315,47.525,91.09,102.33
1492,2022-11-09 23:19:22.983829,40.5383273333,-3.6438755,47.664,92.91,104.9
1493,2022-11-09 23:19:23.996334,40.5383735,-3.644021,47.584,92.0,103.66
1494,2022-11-09 23:19:25.008504,40.5384208333,-3.6441661667,47.229,91.87,104.76
1495,2022-11-09 23:19:26.021174,40.5384643333,-3.6443095,46.838,91.12,103.08
1496,2022-11-09 23:19:27.033763,40.5385035,-3.6444546667,47.149,91.6,102.16
1497,2022-11-09 23:19:28.046402,40.5385421667,-3.6446005,47.029,90.47,101.29
1498,2022-11-09 23:19:29.058890,40.5385821667,-3.6447446667,46.955,92.05,103.1
1499,2022-11-09 23:19:30.071280,40.5386208333,-3.6448885,46.904,91.86,103.02
1500,2022-11-09 23:19:31.083826,40.5386583333,-3.645034,47.007,91.75,103.81
1501,2022-11-09 23:19:32.096393,40.538696,-3.645181,47.298,90.61,101.46
1502,2022-11-09 23:19:33.109363,40.5387351667,-3.645327,47.069,90.84,101.65
1503,2022-11-09 23:19:34.126022,40.5387725,-3.645473,47.106,90.35,102.49
1504,2022-11-09 23:19:35.148300,40.538813,-3.6456166667,47.079,91.78,103.15
1505,2022-11-09 23:19:36.157971,40.5388521667,-3.6457631667,0.0,92.24,102.27
1506,2022-11-09 23:19:37.171087,40.5388903333,-3.6459103333,47.579,93.16,105.9
1507,2022-11-09 23:19:38.177926,0.0,0.0,47.906,92.13,103.34
1508,2022-11-09 23:19:39.184220,0.0,0.0,48.085,92.28,102.06
1509,2022-11-09 23:19:40.191104,0.0,0.0,48.05,92.0,103.11
1510,2022-11-09 23:19:41.197900,0.0,0.0,48.362,92.47,101.67
1511,2022-11-09 23:19:42.204152,0.0,0.0,48.415,96.62,108.98
1512,2022-11-09 23:19:43.210739,0.0,0.0,48.668,91.62,101.54
1513,2022-11-09 23:19:44.217595,0.0,0.0,48.568,91.03,101.33
1514,2022-11-09 23:19:45.224139,0.0,0.0,46.024,92.76,102.97
1515,2022-11-09 23:19:46.231008,0.0,0.0,44.75,89.3,105.68
1516,2022-11-09 23:19:47.237843,0.0,0.0,46.828,90.84,102.03
1517,2022-11-09 23:19:48.250415,40.5393908333,-3.6476648333,47.596,91.6,101.34
1518,2022-11-09 23:19:49.262813,40.5394318333,-3.647809,46.956,93.71,105.05
1519,2022-11-09 23:19:50.275509,40.5394728333,-3.6479546667,47.597,91.69,102.51
1520,2022-11-09 23:19:51.288080,40.5395136667,-3.648102,47.613,93.22,104.29
1521,2022-11-09 23:19:52.300914,40.539553,-3.6482471667,46.976,93.79,104.33
1522,2022-11-09 23:19:53.313580,40.5395923333,-3.6483955,47.829,91.07,103.2
1523,2022-11-09 23:19:54.325800,40.5396313333,-3.6485445,47.918,90.89,100.4
1524,2022-11-09 23:19:55.339278,40.5396705,-3.6486941667,47.637,92.03,101.5
1525,2022-11-09 23:19:56.351759,40.5397103333,-3.648843,48.004,92.71,102.77
1526,2022-11-09 23:19:57.364464,40.5397468333,-3.6489926667,47.563,89.65,103.81
1527,2022-11-09 23:19:58.385211,40.5397808333,-3.6491415,47.038,92.14,103.89
1528,2022-11-09 23:19:59.397655,40.5398085,-3.6492821667,43.597,90.99,102.83
1529,2022-11-09 23:20:00.410581,40.5398361667,-3.6494158333,41.216,91.12,103.69
1530,2022-11-09 23:20:01.423385,40.5398783333,-3.6495328333,38.659,88.39,97.32
1531,2022-11-09 23:20:02.436368,40.5399203333,-3.6496416667,36.22,87.08,98.44
1532,2022-11-09 23:20:03.449228,40.5399686667,-3.649734,33.113,88.03,97.81
1533,2022-11-09 23:20:04.461518,40.5400245,-3.6498025,30.439,87.98,101.3
1534,2022-11-09 23:20:05.474843,40.5400871667,-3.649841,29.31,86.47,97.25
1535,2022-11-09 23:20:06.487244,40.540151,-3.649859,27.785,84.6,96.62
1536,2022-11-09 23:20:07.499539,40.5402166667,-3.6498798333,27.822,84.66,96.17
1537,2022-11-09 23:20:08.512212,40.5402756667,-3.649921,27.149,84.23,96.36
1538,2022-11-09 23:20:09.525013,40.5403228333,-3.6499813333,27.271,84.53,98.43
1539,2022-11-09 23:20:10.537284,40.5403605,-3.6500616667,28.618,85.02,97.6
1540,2022-11-09 23:20:11.549965,40.5403848333,-3.6501436667,26.064,84.8,97.64
1541,2022-11-09 23:20:12.562186,40.5403815,-3.6502418333,27.85,84.12,97.34
1542,2022-11-09 23:20:13.574606,40.5403575,-3.6503331667,28.21,84.45,98.25
1543,2022-11-09 23:20:14.586941,40.5403101667,-3.6504053333,28.276,84.41,97.53
1544,2022-11-09 23:20:15.599013,40.5402523333,-3.6504586667,27.323,83.75,98.16
1545,2022-11-09 23:20:16.611643,40.5401898333,-3.6504921667,26.904,83.33,96.48
1546,2022-11-09 23:20:17.632230,40.5401266667,-3.6505006667,24.549,83.84,96.91
1547,2022-11-09 23:20:18.644819,40.540053,-3.6504785,28.128,80.86,94.89
1548,2022-11-09 23:20:19.656969,40.5399906667,-3.6504286667,29.423,81.5,94.85
1549,2022-11-09 23:20:20.669400,40.5399461667,-3.650352,30.018,81.86,92.53
1550,2022-11-09 23:20:21.681663,40.5399188333,-3.6502586667,31.412,81.09,92.74
1551,2022-11-09 23:20:22.693758,40.539912,-3.6501568333,31.572,82.56,92.57
1552,2022-11-09 23:20:23.705921,40.5399085,-3.6500528333,31.5,84.34,93.05
1553,2022-11-09 23:20:24.718682,40.5398965,-3.6499523333,30.948,84.78,92.5
1554,2022-11-09 23:20:25.730760,40.5398716667,-3.649855,31.029,84.25,95.72
1555,2022-11-09 23:20:26.743395,40.5398351667,-3.6497675,30.354,82.68,95.47
1556,2022-11-09 23:20:27.755626,40.5397951667,-3.6496803333,31.84,83.91,94.34
1557,2022-11-09 23:20:28.768408,40.5397528333,-3.6495863333,33.157,83.04,95.54
1558,2022-11-09 23:20:29.780738,40.5397081667,-3.6494975,32.118,84.01,97.35
1559,2022-11-09 23:20:30.793277,40.539668,-3.6493978333,34.952,84.62,96.4
1560,2022-11-09 23:20:31.805537,40.5396285,-3.649282,38.875,85.0,97.93
1561,2022-11-09 23:20:32.817706,40.5395935,-3.6491573333,41.001,85.4,98.64
1562,2022-11-09 23:20:33.830163,40.5395581667,-3.6490281667,43.1,85.85,101.04
1563,2022-11-09 23:20:34.845199,40.5395221667,-3.6488916667,44.11,86.23,100.71
1564,2022-11-09 23:20:35.857457,40.5394853333,-3.6487508333,44.967,86.36,98.74
1565,2022-11-09 23:20:36.878409,40.5394471667,-3.6486085,45.649,86.36,99.33
1566,2022-11-09 23:20:37.895307,40.539407,-3.6484645,46.196,86.43,100.14
1567,2022-11-09 23:20:38.907461,40.5393671667,-3.6483178333,46.547,86.98,97.51
1568,2022-11-09 23:20:39.920432,40.5393273333,-3.6481716667,46.973,86.1,97.17
1569,2022-11-09 23:20:40.932846,40.5392885,-3.6480236667,47.27,87.32,100.65
1570,2022-11-09 23:20:41.945135,40.5392483333,-3.6478846667,47.268,86.49,103.08
1571,2022-11-09 23:20:42.957099,40.5392085,-3.6477445,47.312,87.27,103.26
1572,2022-11-09 23:20:43.969197,40.5391671667,-3.6475968333,47.486,87.36,96.63
1573,2022-11-09 23:20:44.981499,40.5391296667,-3.6474498333,47.253,89.88,98.72
1574,2022-11-09 23:20:45.993911,40.5390933333,-3.6473033333,47.124,85.82,99.34
1575,2022-11-09 23:20:47.006113,40.539054,-3.6471548333,47.514,86.51,101.83
1576,2022-11-09 23:20:48.018890,40.539015,-3.6470058333,47.412,86.9,100.48
1577,2022-11-09 23:20:49.030951,40.5389763333,-3.646861,47.471,86.46,98.09
1578,2022-11-09 23:20:50.043189,40.5389395,-3.646725,47.577,86.94,97.51
1579,2022-11-09 23:20:51.056589,40.5389016667,-3.6465855,47.768,87.01,101.01
1580,2022-11-09 23:20:52.069602,40.5388626667,-3.6464395,47.966,86.47,93.42
1581,2022-11-09 23:20:53.082199,40.5388233333,-3.6462916667,47.849,87.13,97.15
1582,2022-11-09 23:20:54.094721,40.5387856667,-3.6461426667,47.639,86.81,102.89
1583,2022-11-09 23:20:55.107007,40.5387478333,-3.6459933333,47.669,86.45,104.09
1584,2022-11-09 23:20:56.129187,40.5387098333,-3.6458425,48.226,86.51,96.97
1585,2022-11-09 23:20:57.145772,40.5386725,-3.6456988333,48.303,87.14,97.35
1586,2022-11-09 23:20:58.154871,40.5386353333,-3.645549,0.0,86.94,96.5
1587,2022-11-09 23:20:59.168926,40.5386008333,-3.6454008333,47.486,86.66,95.49
1588,2022-11-09 23:21:00.175682,0.0,0.0,47.809,85.89,95.82
1589,2022-11-09 23:21:01.182308,0.0,0.0,47.468,86.77,96.92
1590,2022-11-09 23:21:02.188886,0.0,0.0,47.482,86.8,97.68
1591,2022-11-09 23:21:03.195507,0.0,0.0,47.574,87.03,96.19
1592,2022-11-09 23:21:04.201980,0.0,0.0,47.466,87.28,97.56
1593,2022-11-09 23:21:05.209359,0.0,0.0,47.549,87.23,100.17
1594,2022-11-09 23:21:06.216547,0.0,0.0,47.56,87.64,100.43
1595,2022-11-09 23:21:07.222730,0.0,0.0,47.537,86.8,98.32
1596,2022-11-09 23:21:08.229721,0.0,0.0,47.298,87.93,97.78
1597,2022-11-09 23:21:09.243322,40.5381335,-3.6437818333,47.461,86.88,97.74
1598,2022-11-09 23:21:10.255617,40.5380765,-3.6436376667,47.402,86.82,95.78
1599,2022-11-09 23:21:11.268289,40.5380218333,-3.6435001667,46.806,86.26,94.1
1600,2022-11-09 23:21:12.280932,40.5379671667,-3.6433648333,46.474,86.55,98.8
1601,2022-11-09 23:21:13.293709,40.5379086667,-3.6432265,47.077,86.61,96.67
1602,2022-11-09 23:21:14.306115,40.5378458333,-3.6430863333,47.999,87.6,95.88
1603,2022-11-09 23:21:15.318998,40.5377808333,-3.6429528333,47.427,86.24,96.03
1604,2022-11-09 23:21:16.331832,40.5377138333,-3.6428183333,47.385,86.76,96.71
1605,2022-11-09 23:21:17.344268,40.537648,-3.6426843333,47.375,86.78,94.27
1606,2022-11-09 23:21:18.356969,40.5375775,-3.6425551667,47.437,87.04,95.07
1607,2022-11-09 23:21:19.374770,40.5375081667,-3.6424293333,46.837,88.3,95.35
1608,2022-11-09 23:21:20.394788,40.537429,-3.6423136667,47.077,89.09,98.27
1609,2022-11-09 23:21:21.407079,40.5373425,-3.642211,47.268,87.61,102.05
1610,2022-11-09 23:21:22.419355,40.5372521667,-3.6421216667,47.828,87.71,98.45
1611,2022-11-09 23:21:23.431942,40.5371496667,-3.6420521667,47.852,88.85,96.76
1612,2022-11-09 23:21:24.444175,40.5370378333,-3.642002,47.275,87.12,96.19
1613,2022-11-09 23:21:25.456833,40.536924,-3.6419636667,46.871,87.47,95.27
1614,2022-11-09 23:21:26.469208,40.5368121667,-3.6419266667,46.767,88.73,97.38
1615,2022-11-09 23:21:27.482069,40.5367003333,-3.6418906667,46.486,88.15,95.51
1616,2022-11-09 23:21:28.494751,40.5365916667,-3.6418576667,44.965,87.94,94.25
1617,2022-11-09 23:21:29.507057,40.5364785,-3.641824,46.762,86.44,101.6
1618,2022-11-09 23:21:30.519722,40.5363663333,-3.6417896667,45.945,87.38,100.64
1619,2022-11-09 23:21:31.532610,40.5362563333,-3.6417563333,45.766,87.41,99.76
1620,2022-11-09 23:21:32.545009,40.5361466667,-3.641724,45.076,85.83,97.73
1621,2022-11-09 23:21:33.557745,40.5360458333,-3.6416973333,40.491,84.7,95.08
1622,2022-11-09 23:21:34.570339,40.5359521667,-3.641673,36.942,92.33,107.08
1623,2022-11-09 23:21:35.582558,40.535869,-3.6416496667,34.15,82.94,91.96
1624,2022-11-09 23:21:36.594933,40.5357956667,-3.641629,29.332,81.19,93.83
1625,2022-11-09 23:21:37.607416,40.5357298333,-3.641612,26.159,81.56,97.13
1626,2022-11-09 23:21:38.629904,40.5356698333,-3.641603,25.741,83.18,95.87
1627,2022-11-09 23:21:39.643677,40.535601,-3.6416005,28.936,83.83,93.81
1628,2022-11-09 23:21:40.655857,40.535524,-3.6416085,31.49,87.64,99.37
1629,2022-11-09 23:21:41.669072,40.5354441667,-3.6416261667,32.776,87.69,99.7
1630,2022-11-09 23:21:42.681312,40.5353683333,-3.6416523333,32.529,86.52,97.27
1631,2022-11-09 23:21:43.693670,40.5352845,-3.641658,32.964,86.54,97.73
1632,2022-11-09 23:21:44.706046,40.535202,-3.641641,32.578,85.06,96.7
1633,2022-11-09 23:21:45.718415,40.535127,-3.6415903333,33.457,84.79,96.7
1634,2022-11-09 23:21:46.730586,40.5350678333,-3.6415098333,33.366,85.37,94.63
1635,2022-11-09 23:21:47.743155,40.53502,-3.6414158333,34.558,87.89,98.45
1636,2022-11-09 23:21:48.755248,40.5349676667,-3.6413126667,36.304,90.39,103.31
1637,2022-11-09 23:21:49.767496,40.5349048333,-3.6412203333,37.091,90.93,100.41
1638,2022-11-09 23:21:50.780036,40.5348246667,-3.6411461667,38.496,89.81,98.68
1639,2022-11-09 23:21:51.792358,40.5347466667,-3.6410906667,35.719,89.08,98.79
1640,2022-11-09 23:21:52.805154,40.5346705,-3.6410443333,33.887,87.14,95.97
1641,2022-11-09 23:21:53.817328,40.5345835,-3.640982,37.925,87.73,99.41
1642,2022-11-09 23:21:54.829728,40.534506,-3.6409173333,36.869,85.81,97.64
1643,2022-11-09 23:21:55.841877,40.5344438333,-3.6408378333,33.655,85.08,96.08
1644,2022-11-09 23:21:56.854093,40.5344028333,-3.6407446667,31.752,85.39,98.58
1645,2022-11-09 23:21:57.877404,40.5343955,-3.6406433333,30.73,83.24,95.61
1646,2022-11-09 23:21:58.893042,40.5344156667,-3.640547,30.941,85.34,99.02
1647,2022-11-09 23:21:59.905251,40.5344566667,-3.6404603333,32.415,87.23,100.27
1648,2022-11-09 23:22:00.917738,40.53452,-3.6403938333,32.723,86.1,100.21
1649,2022-11-09 23:22:01.929771,40.5345963333,-3.6403631667,33.477,88.64,103.42
1650,2022-11-09 23:22:02.942161,40.5346881667,-3.6403575,34.15,88.51,101.63
1651,2022-11-09 23:22:03.954679,40.5347693333,-3.6403991667,34.968,88.44,100.61
1652,2022-11-09 23:22:04.966698,40.5348361667,-3.6404773333,36.485,87.4,96.02
1653,2022-11-09 23:22:05.979005,40.5348968333,-3.6405648333,35.903,90.63,106.4
1654,2022-11-09 23:22:06.991428,40.5349556667,-3.640651,34.277,91.59,108.33
1655,2022-11-09 23:22:08.003638,40.535014,-3.6407463333,36.314,89.85,102.32
1656,2022-11-09 23:22:09.016022,40.5350721667,-3.6408265,33.493,88.88,101.49
1657,2022-11-09 23:22:10.029768,40.5351583333,-3.6408588333,30.42,87.84,99.63
1658,2022-11-09 23:22:11.043262,40.5352348333,-3.6408761667,28.939,85.23,95.9
1659,2022-11-09 23:22:12.055758,40.5353011667,-3.6408896667,29.127,87.24,99.94
1660,2022-11-09 23:22:13.068661,40.5353805,-3.640904,29.487,87.31,100.74
1661,2022-11-09 23:22:14.081683,40.5354443333,-3.6409458333,28.903,87.72,101.87
1662,2022-11-09 23:22:15.094657,40.5355006667,-3.64101,31.673,87.38,101.77
1663,2022-11-09 23:22:16.107358,40.5355488333,-3.6410955,32.039,86.54,99.05
1664,2022-11-09 23:22:17.123752,40.5355868333,-3.6411881667,31.32,88.71,101.34
1665,2022-11-09 23:22:18.143073,40.5356266667,-3.6412733333,29.875,89.53,103.59
1666,2022-11-09 23:22:19.152433,40.5356751667,-3.6413461667,0.0,90.01,103.68
1667,2022-11-09 23:22:20.165035,40.5357368333,-3.6414013333,29.538,87.87,99.7
1668,2022-11-09 23:22:21.171721,0.0,0.0,26.291,87.5,99.18
1669,2022-11-09 23:22:22.178674,0.0,0.0,30.416,88.59,100.73
1670,2022-11-09 23:22:23.185332,0.0,0.0,37.206,90.59,102.63
1671,2022-11-09 23:22:24.192078,0.0,0.0,39.954,92.17,105.52
1672,2022-11-09 23:22:25.198544,0.0,0.0,42.295,90.32,100.73
1673,2022-11-09 23:22:26.205257,0.0,0.0,43.121,90.6,101.46
1674,2022-11-09 23:22:27.211865,0.0,0.0,41.48,93.38,105.82
1675,2022-11-09 23:22:28.218550,0.0,0.0,44.95,91.69,99.77
1676,2022-11-09 23:22:29.225140,0.0,0.0,46.084,91.4,104.16
1677,2022-11-09 23:22:30.231429,0.0,0.0,44.483,91.5,100.94
1678,2022-11-09 23:22:31.244383,40.5368898333,-3.6417036667,44.883,92.12,105.35
1679,2022-11-09 23:22:32.257103,40.5370066667,-3.6417446667,44.923,92.15,103.58
1680,2022-11-09 23:22:33.269944,40.5371236667,-3.64179,45.217,90.21,100.88
1681,2022-11-09 23:22:34.282198,40.5372243333,-3.6418448333,44.832,92.12,103.82
1682,2022-11-09 23:22:35.295117,40.5373308333,-3.6419148333,44.553,91.78,104.1
1683,2022-11-09 23:22:36.308220,40.5374281667,-3.6419988333,44.507,90.4,100.27
1684,2022-11-09 23:22:37.320782,40.5375131667,-3.6420986667,44.899,90.98,102.47
1685,2022-11-09 23:22:38.333067,40.5375913333,-3.6422065,45.802,90.4,101.83
1686,2022-11-09 23:22:39.345768,40.5376628333,-3.6423226667,45.817,90.99,100.43
1687,2022-11-09 23:22:40.358535,40.5377315,-3.6424485,46.572,90.96,104.0
1688,2022-11-09 23:22:41.385040,40.5378021667,-3.6425738333,46.185,90.59,103.89
1689,2022-11-09 23:22:42.398055,40.5378716667,-3.6427008333,46.227,91.83,103.42
1690,2022-11-09 23:22:43.410896,40.5379303333,-3.6428328333,46.415,91.92,103.13
1691,2022-11-09 23:22:44.428630,40.53799,-3.642968,47.128,91.99,105.93
1692,2022-11-09 23:22:45.441401,40.538043,-3.6431073333,47.187,90.59,99.96
1693,2022-11-09 23:22:46.454244,40.5380963333,-3.6432458333,46.74,89.97,101.89
1694,2022-11-09 23:22:47.466735,40.5381521667,-3.643385,47.094,92.11,103.43
1695,2022-11-09 23:22:48.479428,40.5382058333,-3.6435285,47.451,92.29,102.6
1696,2022-11-09 23:22:49.492248,40.538256,-3.6436755,47.577,92.71,103.2
1697,2022-11-09 23:22:50.504625,40.538307,-3.6438198333,47.673,90.82,100.19
1698,2022-11-09 23:22:51.517814,40.5383545,-3.6439666667,47.942,92.11,102.01
1699,2022-11-09 23:22:52.530848,40.5384028333,-3.644113,47.996,92.18,102.69
1700,2022-11-09 23:22:53.543557,40.5384441667,-3.6442585,47.209,92.37,103.22
1701,2022-11-09 23:22:54.556160,40.5384795,-3.6444053333,46.685,91.52,101.25
1702,2022-11-09 23:22:55.568954,40.5385216667,-3.6445515,47.326,91.62,102.86
1703,2022-11-09 23:22:56.581241,40.5385616667,-3.6446981667,46.977,92.16,102.85
1704,2022-11-09 23:22:57.593627,40.5386015,-3.6448421667,46.059,92.54,102.53
1705,2022-11-09 23:22:58.606001,40.5386421667,-3.6449881667,47.02,91.69,101.87
1706,2022-11-09 23:22:59.631110,40.5386823333,-3.6451335,46.6,91.6,103.14
1707,2022-11-09 23:23:00.643193,40.538724,-3.64528,47.211,90.81,100.8
1708,2022-11-09 23:23:01.655324,40.5387625,-3.645427,46.955,92.51,101.78
1709,2022-11-09 23:23:02.667982,40.538801,-3.6455755,47.589,91.82,101.94
1710,2022-11-09 23:23:03.680488,40.5388396667,-3.6457225,47.254,92.3,103.2
1711,2022-11-09 23:23:04.693043,40.5388766667,-3.6458685,46.819,92.75,103.75
1712,2022-11-09 23:23:05.705145,40.538914,-3.646017,47.368,91.91,102.95
1713,2022-11-09 23:23:06.717309,40.5389525,-3.6461671667,48.152,91.39,101.31
1714,2022-11-09 23:23:07.729818,40.5389931667,-3.6463168333,47.348,92.29,101.5
1715,2022-11-09 23:23:08.742028,40.5390371667,-3.6464611667,46.92,92.27,101.49
1716,2022-11-09 23:23:09.754297,40.5390783333,-3.6466085,47.578,92.15,100.96
1717,2022-11-09 23:23:10.766753,40.5391211667,-3.6467555,48.006,94.25,106.24
1718,2022-11-09 23:23:11.778915,40.5391625,-3.6469013333,47.354,91.49,101.42
1719,2022-11-09 23:23:12.791211,40.5392021667,-3.6470513333,48.275,92.03,101.57
1720,2022-11-09 23:23:13.803565,40.539246,-3.6471916667,45.114,91.8,102.47
1721,2022-11-09 23:23:14.815776,40.5392903333,-3.6473335,46.651,90.23,101.91
1722,2022-11-09 23:23:15.828627,40.5393266667,-3.6474831667,47.567,92.17,100.88
1723,2022-11-09 23:23:16.841402,40.5393651667,-3.6476331667,47.295,91.19,101.4
1724,2022-11-09 23:23:17.853765,40.5394046667,-3.6477796667,46.993,91.1,100.28
1725,2022-11-09 23:23:18.869465,40.539444,-3.6479291667,47.714,92.49,102.18
1726,2022-11-09 23:23:19.890809,40.5394816667,-3.6480791667,47.446,91.91,103.12
1727,2022-11-09 23:23:20.903446,40.5395203333,-3.648228,47.688,91.78,101.22
1728,2022-11-09 23:23:21.915599,40.5395611667,-3.648377,47.654,91.04,99.9
1729,2022-11-09 23:23:22.928273,40.5396023333,-3.648522,46.596,91.48,100.59
1730,2022-11-09 23:23:23.940516,40.5396391667,-3.6486726667,47.435,95.86,102.75
1731,2022-11-09 23:23:24.952701,40.5396771667,-3.648823,47.663,94.51,108.89
1732,2022-11-09 23:23:25.966214,40.539714,-3.6489738333,47.214,89.01,97.39
1733,2022-11-09 23:23:26.978458,40.5397456667,-3.649117,42.927,89.78,98.9
1734,2022-11-09 23:23:27.991694,40.539774,-3.6492486667,41.406,89.03,99.07
1735,2022-11-09 23:23:29.004207,40.5398061667,-3.6493615,34.786,87.8,98.05
1736,2022-11-09 23:23:30.016348,40.5398353333,-3.6494673333,33.12,85.0,97.93
1737,2022-11-09 23:23:31.028625,40.5398705,-3.649567,30.76,87.31,103.69
1738,2022-11-09 23:23:32.041188,40.5399096667,-3.6496528333,29.714,85.16,94.68
1739,2022-11-09 23:23:33.053409,40.5399443333,-3.6497423333,29.28,87.78,100.05
1740,2022-11-09 23:23:34.066391,40.5399911667,-3.6498056667,27.987,87.83,100.16
1741,2022-11-09 23:23:35.079028,40.540055,-3.6498355,26.01,85.5,97.3
1742,2022-11-09 23:23:36.091236,40.5401186667,-3.6498581667,27.757,84.56,96.88
1743,2022-11-09 23:23:37.103847,40.5401866667,-3.6498713333,28.158,85.88,98.95
1744,2022-11-09 23:23:38.126964,40.5402498333,-3.6498968333,26.833,86.64,99.3
1745,2022-11-09 23:23:39.141735,40.5403068333,-3.6499401667,26.688,88.21,100.21
1746,2022-11-09 23:23:40.151252,40.5403713333,-3.649994,0.0,87.92,97.53
1747,2022-11-09 23:23:41.163830,40.5404413333,-3.6500418333,32.205,90.34,103.49
1748,2022-11-09 23:23:42.170563,0.0,0.0,28.509,89.34,100.25
1749,2022-11-09 23:23:43.177160,0.0,0.0,31.454,89.81,102.35
1750,2022-11-09 23:23:44.183842,0.0,0.0,32.55,89.74,101.77
1751,2022-11-09 23:23:45.190191,0.0,0.0,33.703,90.39,104.22
1752,2022-11-09 23:23:46.196935,0.0,0.0,35.115,92.38,107.72
1753,2022-11-09 23:23:47.203142,0.0,0.0,35.3,90.81,103.29
1754,2022-11-09 23:23:48.210080,0.0,0.0,34.383,89.72,103.56
1755,2022-11-09 23:23:49.216836,0.0,0.0,34.282,92.01,106.82
1756,2022-11-09 23:23:50.223126,0.0,0.0,33.718,88.18,99.43
1757,2022-11-09 23:23:51.235528,40.5411021667,-3.6493508333,34.826,88.9,101.05
1758,2022-11-09 23:23:52.247900,40.5411531667,-3.649266,33.462,89.22,101.58
1759,2022-11-09 23:23:53.260511,40.5412058333,-3.6491836667,33.404,90.59,103.96
1760,2022-11-09 23:23:54.272679,40.5412576667,-3.6491003333,33.178,90.47,102.38
1761,2022-11-09 23:23:55.285313,40.5413061667,-3.6490148333,32.7,89.6,101.86
1762,2022-11-09 23:23:56.297572,40.5413536667,-3.6489323333,32.305,88.06,98.26
1763,2022-11-09 23:23:57.310893,40.541397,-3.6488441667,32.196,88.89,102.56
1764,2022-11-09 23:23:58.323565,40.5414393333,-3.6487518333,32.945,87.9,98.49
1765,2022-11-09 23:23:59.335719,40.5414681667,-3.6486631667,29.213,88.24,99.2
1766,2022-11-09 23:24:00.348388,40.5414976667,-3.6485821667,26.467,87.44,97.98
1767,2022-11-09 23:24:01.361036,40.5415251667,-3.6484953333,28.113,88.26,100.16
1768,2022-11-09 23:24:02.375198,40.5415531667,-3.6484046667,29.627,88.85,102.46
1769,2022-11-09 23:24:03.389761,40.5415783333,-3.6483121667,29.305,87.62,100.0
